person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_orig,loan_amnt_orig,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,approx_emi,balance_income,dti,credit_age_ratio,income_exp_ratio,log_person_income,log_loan_amnt
26.0,168667.125,5,20000.0,11.49,0.07,4.0,670,1,0,272201.0,20000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,2298.0,166369.125,0.11857604986122897,0.14814814814814814,28111.1875,12.035688305809174,9.90353755128617
25.0,168667.125,3,23093.125,19.91,0.11,2.0,637,1,0,271324.0,30000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,4597.8411875,164069.2838125,0.13691457707257965,0.07692307692307693,42166.78125,12.035688305809174,10.04733353515845
26.0,168667.125,2,23093.125,10.65,0.14,2.0,643,0,1,256862.0,35000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2459.4178125,166207.7071875,0.13691457707257965,0.07407407407407407,56222.375,12.035688305809174,10.04733353515845
24.0,168667.125,0,6000.0,11.01,0.02,4.0,508,1,0,271342.0,6000.0,1,0,0,1,0,0,0,1,0,0,1,0,0,660.6,168006.525,0.03557281495836869,0.16,168667.125,12.035688305809174,8.699681400989514
24.0,16470.0,2,4500.0,11.83,0.27,4.0,643,0,1,16470.0,4500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,532.35,15937.65,0.2732074555278975,0.16,5490.0,9.709356537782675,8.412054873292933
23.0,16599.0,0,2400.0,13.49,0.14,2.0,505,0,1,16599.0,2400.0,1,0,0,1,0,0,1,0,0,0,0,0,0,323.76,16275.24,0.14457831325301204,0.08333333333333333,16599.0,9.717157974344635,7.783640596221253
22.0,51608.0,0,23093.125,14.59,0.48,2.0,593,0,1,51608.0,25000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,3369.2869375,48238.7130625,0.44746313627468076,0.08695652173913043,51608.0,10.85145135486515,10.04733353515845
26.0,58516.0,6,23093.125,9.64,0.43,4.0,686,0,1,58516.0,25000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,2226.17725,56289.82275,0.39463959191346104,0.14814814814814814,8359.42857142857,10.977072589295041,10.04733353515845
25.0,16395.0,4,3600.0,14.59,0.22,3.0,646,0,1,16395.0,3600.0,0,0,0,0,0,0,1,0,0,0,1,0,0,525.24,15869.76,0.21956574774335202,0.11538461538461539,3279.0,9.704792681624228,8.188966863648876
22.0,16890.0,0,4750.0,11.01,0.28,3.0,645,0,1,16890.0,4750.0,0,1,0,0,0,0,1,0,1,0,0,0,0,522.975,16367.025,0.281214848143982,0.13043478260869565,16890.0,9.734536214680345,8.46611040118692
25.0,51747.0,3,23093.125,16.35,0.48,3.0,697,0,1,51747.0,25000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,3775.7259375000003,47971.2740625,0.4462612081626343,0.11538461538461539,12936.75,10.854141063037792,10.04733353515845
21.0,59864.0,0,23093.125,10.99,0.42,2.0,648,0,1,59864.0,25000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,2537.9344375,57326.0655625,0.3857533617305604,0.09090909090909091,59864.0,10.999847306150944,10.04733353515845
25.0,168667.125,1,23093.125,18.67,0.09,2.0,640,1,0,270972.0,25000.0,1,0,0,0,1,0,0,0,0,0,0,0,1,4311.4864375,164355.6385625,0.13691457707257965,0.07692307692307693,84333.5625,12.035688305809174,10.04733353515845
26.0,168667.125,5,3000.0,9.32,0.01,4.0,681,0,0,270870.0,3000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,279.6,168387.525,0.017786407479184346,0.14814814814814814,28111.1875,12.035688305809174,8.006700845440367
23.0,168667.125,0,7500.0,8.63,0.03,2.0,646,0,0,270729.0,7500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,647.25,168019.875,0.044466018697960866,0.08333333333333333,168667.125,12.035688305809174,8.922791623969637
26.0,168667.125,4,23093.125,10.08,0.09,2.0,615,1,0,270877.0,25000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,2327.787,166339.338,0.13691457707257965,0.07407407407407407,33733.425,12.035688305809174,10.04733353515845
22.0,60501.0,0,23093.125,11.83,0.41,3.0,687,0,1,60501.0,25000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2731.9166875,57769.0833125,0.3816919275395855,0.13043478260869565,60501.0,11.010431701323773,10.04733353515845
23.0,60754.0,1,23093.125,7.9,0.41,3.0,650,0,1,60754.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1824.356875,58929.643125,0.38010246070282283,0.125,30377.0,11.014604662342713,10.04733353515845
25.0,60829.0,0,23093.125,5.99,0.41,2.0,588,0,1,60829.0,25000.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1383.2781875,59445.7218125,0.3796338155515371,0.07692307692307693,60829.0,11.015838367314752,10.04733353515845
24.0,53825.0,2,23093.125,15.33,0.46,2.0,652,0,1,53825.0,25000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,3540.1760624999997,50284.8239375,0.4290329023148664,0.08,17941.666666666668,10.893511900787338,10.04733353515845
23.0,60801.0,0,23093.125,11.83,0.41,4.0,658,0,1,60801.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,0,1,2731.9166875,58069.0833125,0.37980864116311963,0.16666666666666666,60801.0,11.015377962150081,10.04733353515845
22.0,60747.0,0,23093.125,10.36,0.41,2.0,634,0,1,60747.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,0,1,2392.44775,58354.55225,0.3801462599591756,0.08695652173913043,60747.0,11.01448943885016,10.04733353515845
22.0,61029.0,0,23093.125,12.23,0.41,3.0,623,0,1,61029.0,25000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,2824.2891875,58204.7108125,0.37838972636408325,0.13043478260869565,61029.0,11.01912082553854,10.04733353515845
22.0,63236.0,0,23093.125,11.11,0.4,4.0,635,0,1,63236.0,25000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2565.6461875,60670.3538125,0.36518375318247226,0.17391304347826086,63236.0,11.054644851868005,10.04733353515845
23.0,17149.0,0,4950.0,7.9,0.29,4.0,531,0,1,17149.0,4950.0,0,1,0,0,0,0,1,0,0,0,0,0,0,391.05,16757.95,0.2886297376093295,0.16666666666666666,17149.0,9.749753452594087,8.507344855361422
24.0,168667.125,4,23093.125,11.58,0.09,2.0,665,1,0,265066.0,25000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2674.183875,165992.941125,0.13691457707257965,0.08,33733.425,12.035688305809174,10.04733353515845
23.0,168667.125,2,21000.0,8.9,0.08,3.0,703,0,0,260205.0,21000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1869.0000000000002,166798.125,0.12450485235429042,0.125,56222.375,12.035688305809174,9.952325334619427
25.0,168667.125,5,23093.125,16.07,0.1,3.0,585,1,0,260035.0,25000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3711.0651875000003,164956.0598125,0.13691457707257965,0.11538461538461539,28111.1875,12.035688305809174,10.04733353515845
26.0,168667.125,4,20000.0,14.22,0.08,2.0,594,0,0,260444.0,20000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2844.0,165823.125,0.11857604986122897,0.07407407407407407,33733.425,12.035688305809174,9.90353755128617
23.0,168667.125,0,23093.125,14.79,0.14,3.0,618,1,0,258980.0,35000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,3415.4731875,165251.6518125,0.13691457707257965,0.125,168667.125,12.035688305809174,10.04733353515845
26.0,168667.125,2,12000.0,7.88,0.05,2.0,626,1,0,259081.0,12000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,945.5999999999999,167721.525,0.07114562991673738,0.07407407407407407,56222.375,12.035688305809174,9.392745258631441
23.0,63497.0,0,23093.125,13.22,0.39,2.0,695,0,1,63497.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,1,0,3052.911125,60444.088875,0.3636827144162021,0.08333333333333333,63497.0,11.058763688321779,10.04733353515845
26.0,56325.0,2,23093.125,11.86,0.44,4.0,690,0,1,56325.0,25000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,2738.8446249999997,53586.155375,0.40999050172211765,0.14814814814814814,18775.0,10.93891151924848,10.04733353515845
22.0,64842.0,0,23093.125,13.43,0.39,4.0,574,0,1,64842.0,25000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,3101.4066875,61740.5933125,0.35613905895779036,0.17391304347826086,64842.0,11.07972424251526,10.04733353515845
26.0,57856.0,0,23093.125,15.28,0.43,2.0,602,0,1,57856.0,25000.0,0,0,0,1,0,0,0,1,0,1,0,0,0,3528.6295,54327.3705,0.39914141763312994,0.07407407407407407,57856.0,10.965729727894512,10.04733353515845
23.0,57318.0,0,23093.125,17.93,0.44,2.0,679,0,1,57318.0,25000.0,1,0,0,0,0,0,0,1,0,0,0,0,1,4140.5973125,53177.4026875,0.4028877858999634,0.08333333333333333,57318.0,10.956387435872271,10.04733353515845
23.0,16916.0,2,1400.0,9.25,0.08,4.0,615,0,0,16916.0,1400.0,0,0,0,1,0,0,0,0,1,0,0,0,0,129.5,16786.5,0.08275699001004906,0.16666666666666666,5638.666666666667,9.736074312475292,7.244941546337007
21.0,16664.0,0,4500.0,12.98,0.27,4.0,601,0,1,16664.0,4500.0,1,0,0,0,1,0,1,0,0,0,0,0,1,584.1,16079.9,0.27002700270027,0.18181818181818182,16664.0,9.72106599074184,8.412054873292933
22.0,168667.125,0,16000.0,10.62,0.06,4.0,577,1,0,252803.0,16000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1699.1999999999998,166967.925,0.09486083988898317,0.17391304347826086,168667.125,12.035688305809174,9.680406499268875
26.0,168667.125,3,22000.0,11.83,0.09,4.0,588,1,0,253061.0,22000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,2602.6,166064.525,0.13043365484735187,0.14814814814814814,42166.78125,12.035688305809174,9.99884318585288
26.0,58602.0,8,23093.125,18.43,0.43,2.0,595,0,1,58602.0,25000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,4256.0629375,54345.9370625,0.39406045765575143,0.07407407407407407,6511.333333333333,10.978541168793958,10.04733353515845
22.0,67012.0,2,23093.125,11.01,0.37,4.0,653,0,1,67012.0,25000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,2542.5530625,64469.4469375,0.3446066434870846,0.17391304347826086,22337.333333333332,11.112641909402493,10.04733353515845
24.0,66643.0,3,23093.125,11.01,0.38,4.0,663,0,1,66643.0,25000.0,0,0,0,0,1,0,0,1,0,1,0,0,0,2542.5530625,64100.4469375,0.34651468999459817,0.16,16660.75,11.10712029904896,10.04733353515845
23.0,66599.0,0,23093.125,11.36,0.38,3.0,653,0,1,66599.0,25000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,2623.379,63975.621,0.34674361861861863,0.125,66599.0,11.106459856528481,10.04733353515845
23.0,67212.0,2,23093.125,15.65,0.37,3.0,598,0,1,67212.0,25000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,3614.0740625,63597.9259375,0.34358122684599707,0.125,22404.0,11.115621960182695,10.04733353515845
24.0,66918.0,1,23093.125,13.22,0.37,4.0,630,0,1,66918.0,25000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3052.911125,63865.088875,0.3450907066752342,0.16,33459.0,11.11123821177333,10.04733353515845
26.0,68066.0,2,23093.125,12.87,0.37,2.0,637,0,1,68066.0,25000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2972.0851874999994,65093.9148125,0.3392704981856112,0.07407407407407407,22688.666666666668,11.12824779319225,10.04733353515845
24.0,168667.125,1,20000.0,13.04,0.08,3.0,660,1,0,245545.0,20000.0,1,0,0,0,0,0,1,0,0,0,1,0,0,2607.9999999999995,166059.125,0.11857604986122897,0.12,84333.5625,12.035688305809174,9.90353755128617
23.0,168667.125,0,22000.0,17.58,0.1,3.0,639,0,1,229083.0,22000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,3867.5999999999995,164799.525,0.13043365484735187,0.125,168667.125,12.035688305809174,9.99884318585288
23.0,17859.0,0,7750.0,17.04,0.43,4.0,626,0,1,17859.0,7750.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1320.6,16538.4,0.4339305711086226,0.16666666666666666,17859.0,9.79031885443049,8.955577146281511
24.0,72608.0,3,23093.125,10.99,0.34,3.0,612,0,1,72608.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2537.9344375,70070.0655625,0.3180476938120619,0.12,18152.0,11.19284416007177,10.04733353515845
24.0,73073.0,1,23093.125,11.11,0.34,3.0,628,0,1,73073.0,25000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,2565.6461875,70507.3538125,0.31602382516353283,0.12,36536.5,11.199227905315166,10.04733353515845
26.0,65880.0,2,23093.125,14.83,0.38,2.0,592,0,1,65880.0,25000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,3424.7104375,62455.2895625,0.3505278456611163,0.07407407407407407,21960.0,11.095605363289915,10.04733353515845
23.0,17755.0,1,4000.0,11.01,0.23,3.0,580,0,1,17755.0,4000.0,1,0,0,1,0,0,1,0,0,0,0,0,0,440.40000000000003,17314.6,0.22527596305474207,0.125,8877.5,9.784478765953926,8.294299608857235
24.0,168667.125,3,12000.0,12.69,0.05,2.0,634,0,0,241180.0,12000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,1522.7999999999997,167144.325,0.07114562991673738,0.08,42166.78125,12.035688305809174,9.392745258631441
24.0,168667.125,3,12000.0,13.49,0.05,2.0,678,0,0,240894.0,12000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1618.8,167048.325,0.07114562991673738,0.08,42166.78125,12.035688305809174,9.392745258631441
21.0,168667.125,0,16000.0,14.65,0.07,4.0,557,1,0,240980.0,16000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,2344.0,166323.125,0.09486083988898317,0.18181818181818182,168667.125,12.035688305809174,9.680406499268875
25.0,65742.0,3,23093.125,16.82,0.38,4.0,672,0,1,65742.0,25000.0,1,1,0,0,0,0,0,1,0,1,0,0,0,3884.2636250000005,61857.736375,0.3512636326300899,0.15384615384615385,16435.5,11.093508480494004,10.04733353515845
23.0,72713.0,0,23093.125,12.73,0.34,3.0,613,0,1,72713.0,25000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,2939.7548125,69773.2451875,0.31758842863822645,0.125,72713.0,11.194289217196543,10.04733353515845
23.0,72627.0,3,23093.125,10.25,0.34,4.0,566,0,1,72627.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,1,0,2367.0453125,70259.9546875,0.3179644902792311,0.16666666666666666,18156.75,11.193105801390558,10.04733353515845
21.0,72843.0,0,23093.125,10.99,0.34,4.0,718,0,1,72843.0,25000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,2537.9344375,70305.0655625,0.3170216490033496,0.18181818181818182,72843.0,11.19607544721571,10.04733353515845
25.0,75504.0,4,23093.125,12.73,0.33,2.0,484,0,1,75504.0,25000.0,1,0,0,1,0,0,0,1,0,0,1,0,0,2939.7548125,72564.2451875,0.3058489504006357,0.07692307692307693,15100.8,11.23195415820989,10.04733353515845
22.0,68824.0,0,23093.125,14.96,0.36,3.0,634,0,1,68824.0,25000.0,0,0,0,1,0,0,0,1,0,1,0,0,0,3454.7315000000003,65369.2685,0.3355339629495096,0.13043478260869565,68824.0,11.139322330010808,10.04733353515845
23.0,168667.125,2,23093.125,11.01,0.12,2.0,653,1,0,241167.0,28000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2542.5530625,166124.5719375,0.13691457707257965,0.08333333333333333,56222.375,12.035688305809174,10.04733353515845
21.0,168667.125,0,23093.125,13.99,0.1,2.0,699,0,0,241060.0,25000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3230.7281875,165436.3968125,0.13691457707257965,0.09090909090909091,168667.125,12.035688305809174,10.04733353515845
24.0,168667.125,0,23093.125,7.49,0.1,4.0,656,1,0,240855.0,24000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1729.6750625000002,166937.4499375,0.13691457707257965,0.16,168667.125,12.035688305809174,10.04733353515845
26.0,168667.125,3,15000.0,14.79,0.06,3.0,626,1,0,241030.0,15000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,2218.5,166448.625,0.08893203739592173,0.1111111111111111,42166.78125,12.035688305809174,9.61587214452889
25.0,168667.125,2,15500.0,11.99,0.06,2.0,659,0,0,240895.0,15500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1858.45,166808.675,0.09189643864245245,0.07692307692307693,56222.375,12.035688305809174,9.648659816955295
24.0,168667.125,4,10000.0,8.49,0.04,4.0,604,1,0,240932.0,10000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,849.0,167818.125,0.05928802493061448,0.16,33733.425,12.035688305809174,9.210440366976517
24.0,80145.0,1,23093.125,9.91,0.31,2.0,636,0,1,80145.0,25000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,2288.5286875,77856.4713125,0.28813821026626407,0.08,40072.5,11.29160525036688,10.04733353515845
22.0,80303.0,0,23093.125,13.06,0.31,3.0,554,0,1,80303.0,25000.0,1,0,0,0,1,0,0,1,1,0,0,0,0,3015.962125,77287.037875,0.2875712915919506,0.13043478260869565,80303.0,11.293574711894715,10.04733353515845
22.0,168667.125,0,9000.0,6.17,0.04,4.0,587,1,0,241048.0,9000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,555.3,168111.825,0.05335922243755303,0.17391304347826086,168667.125,12.035688305809174,9.105090961257085
144.0,168667.125,121,6000.0,11.86,0.02,2.0,807,0,0,241424.0,6000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,711.6,167955.525,0.03557281495836869,0.013793103448275862,1382.517418032787,12.035688305809174,8.699681400989514
25.0,168667.125,4,18000.0,16.32,0.07,3.0,708,1,0,241005.0,18000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,2937.6000000000004,165729.525,0.10671844487510607,0.11538461538461539,33733.425,12.035688305809174,9.798182590890704
25.0,168667.125,2,12000.0,10.38,0.05,2.0,669,1,0,240768.0,12000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1245.6000000000001,167421.525,0.07114562991673738,0.07692307692307693,56222.375,12.035688305809174,9.392745258631441
25.0,168667.125,2,23050.0,14.35,0.1,3.0,578,0,0,241201.0,23050.0,1,0,0,0,0,0,0,0,0,0,0,1,0,3307.6749999999997,165359.45,0.13665889746506638,0.11538461538461539,56222.375,12.035688305809174,10.045464431431677
24.0,168667.125,5,20000.0,11.01,0.08,3.0,615,0,0,240920.0,20000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2202.0,166465.125,0.11857604986122897,0.12,28111.1875,12.035688305809174,9.90353755128617
24.0,72919.0,1,23093.125,11.01,0.34,2.0,553,0,1,72919.0,25000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2542.5530625,70376.4469375,0.3166912369720241,0.08,36459.5,11.197118228792599,10.04733353515845
21.0,18008.0,0,3000.0,11.01,0.17,4.0,635,0,1,18008.0,3000.0,1,0,0,0,1,0,1,0,0,1,0,0,0,330.3,17677.7,0.16658337497917708,0.18181818181818182,18008.0,9.798626911919953,8.006700845440367
26.0,81238.0,3,23093.125,15.21,0.31,2.0,531,0,1,81238.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,3512.4643125000002,77725.5356875,0.28426156156525806,0.07407407407407407,20309.5,11.305150706411276,10.04733353515845
23.0,80868.0,1,23093.125,7.9,0.31,4.0,621,0,1,80868.0,25000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1824.356875,79043.643125,0.2855621437139077,0.16666666666666666,40434.0,11.300585840488498,10.04733353515845
24.0,81537.0,1,23093.125,10.99,0.31,3.0,674,0,1,81537.0,25000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,2537.9344375,78999.0655625,0.2832191738821163,0.12,40768.5,11.308824448233334,10.04733353515845
24.0,82741.0,0,23093.125,14.09,0.3,3.0,688,0,1,82741.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,3253.8213124999997,79487.1786875,0.2790979792608349,0.12,82741.0,11.323482611828652,10.04733353515845
25.0,83901.0,3,23093.125,17.49,0.3,2.0,597,0,1,83901.0,25000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,4038.9875624999995,79862.0124375,0.27523926724035186,0.07692307692307693,20975.25,11.337404730073445,10.04733353515845
25.0,168667.125,1,12000.0,11.48,0.05,3.0,640,0,0,240717.0,12000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1377.6,167289.525,0.07114562991673738,0.11538461538461539,84333.5625,12.035688305809174,9.392745258631441
26.0,168667.125,0,20000.0,17.74,0.09,2.0,621,0,1,226744.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3547.9999999999995,165119.125,0.11857604986122897,0.07407407407407407,168667.125,12.035688305809174,9.90353755128617
26.0,168667.125,5,3000.0,13.92,0.01,3.0,608,1,0,241114.0,3000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,417.59999999999997,168249.525,0.017786407479184346,0.1111111111111111,28111.1875,12.035688305809174,8.006700845440367
25.0,85284.0,3,23093.125,15.21,0.29,3.0,653,0,1,85284.0,25000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,3512.4643125000002,81771.5356875,0.2707759277715894,0.11538461538461539,21321.0,11.353753868074973,10.04733353515845
22.0,18152.0,0,4000.0,10.99,0.22,3.0,585,0,1,18152.0,4000.0,0,1,0,0,0,0,1,0,0,0,1,0,0,439.59999999999997,17712.4,0.22034925356690355,0.13043478260869565,18152.0,9.80659111529043,8.294299608857235
24.0,84871.0,3,23093.125,11.86,0.29,4.0,569,0,1,84871.0,25000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,2738.8446249999997,82132.155375,0.2720935644264304,0.16,21217.75,11.348899518139108,10.04733353515845
24.0,18294.0,2,6000.0,7.49,0.33,3.0,587,0,1,18294.0,6000.0,1,1,0,0,0,0,1,0,0,0,0,1,0,449.40000000000003,17844.6,0.3279584585952446,0.12,6098.0,9.814383077453307,8.699681400989514
24.0,68029.0,1,23093.125,16.49,0.37,4.0,631,0,1,68029.0,25000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,3808.0563125,64220.9436875,0.3394550198441864,0.16,34014.5,11.127704063339106,10.04733353515845
25.0,80001.0,4,23093.125,15.33,0.31,2.0,592,0,1,80001.0,25000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,3540.1760624999997,76460.8239375,0.288656846078848,0.07692307692307693,16000.2,11.289806913343524,10.04733353515845
26.0,79875.0,6,23093.125,11.58,0.31,4.0,679,0,1,79875.0,25000.0,0,0,0,1,0,0,0,1,0,1,0,0,0,2674.183875,77200.816125,0.2891121863889028,0.14814814814814814,11410.714285714286,11.288230711163282,10.04733353515845
25.0,18449.0,1,5375.0,5.79,0.29,2.0,645,0,1,18449.0,5375.0,1,0,0,1,0,0,1,0,1,0,0,0,0,311.2125,18137.7875,0.29132791327913277,0.07692307692307693,9224.5,9.822819649468673,8.589699882202986
25.0,88153.0,0,23093.125,13.11,0.28,2.0,669,0,1,88153.0,25000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,3027.5086874999997,85125.4913125,0.26196343898178187,0.07692307692307693,88153.0,11.386840563994461,10.04733353515845
23.0,90109.0,0,23093.125,10.36,0.28,3.0,653,0,1,90109.0,25000.0,0,1,0,0,0,0,0,1,0,0,1,0,0,2392.44775,87716.55225,0.2562770502718899,0.125,90109.0,11.408786425229083,10.04733353515845
25.0,90938.0,1,23093.125,10.36,0.27,2.0,577,0,1,90938.0,25000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,2392.44775,88545.55225,0.2539408284674342,0.07692307692307693,45469.0,11.417944231057271,10.04733353515845
24.0,168667.125,0,22000.0,11.01,0.1,2.0,668,1,0,231335.0,22000.0,1,0,0,1,0,0,0,1,0,0,1,0,0,2422.2000000000003,166244.925,0.13043365484735187,0.08,168667.125,12.035688305809174,9.99884318585288
21.0,168667.125,0,20000.0,6.54,0.09,4.0,629,0,0,231829.0,20000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1308.0,167359.125,0.11857604986122897,0.18181818181818182,168667.125,12.035688305809174,9.90353755128617
25.0,168667.125,4,10000.0,12.53,0.04,4.0,643,0,0,230516.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1253.0,167414.125,0.05928802493061448,0.15384615384615385,33733.425,12.035688305809174,9.210440366976517
26.0,168667.125,0,15000.0,11.01,0.07,3.0,626,0,0,229626.0,15000.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1651.5,167015.625,0.08893203739592173,0.1111111111111111,168667.125,12.035688305809174,9.61587214452889
22.0,168667.125,0,10000.0,11.01,0.04,3.0,560,1,0,228907.0,10000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1101.0,167566.125,0.05928802493061448,0.13043478260869565,168667.125,12.035688305809174,9.210440366976517
24.0,90938.0,0,23093.125,10.25,0.27,4.0,648,0,1,90938.0,25000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,2367.0453125,88570.9546875,0.2539408284674342,0.16,90938.0,11.417944231057271,10.04733353515845
22.0,86284.0,0,23093.125,15.95,0.29,4.0,648,0,1,86284.0,25000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,3683.3534375,82600.6465625,0.2676377701802167,0.17391304347826086,86284.0,11.36541104968168,10.04733353515845
26.0,168667.125,3,20000.0,12.18,0.09,4.0,669,1,0,228774.0,20000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2436.0,166231.125,0.11857604986122897,0.14814814814814814,42166.78125,12.035688305809174,9.90353755128617
23.0,168667.125,2,23093.125,11.83,0.1,3.0,536,1,0,229027.0,24000.0,1,0,0,1,0,0,1,0,0,0,0,1,0,2731.9166875,165935.2083125,0.13691457707257965,0.125,56222.375,12.035688305809174,10.04733353515845
23.0,94789.0,1,23093.125,11.01,0.26,2.0,548,0,1,94789.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2542.5530625,92246.4469375,0.24362406371980166,0.08333333333333333,47394.5,11.459419197447087,10.04733353515845
23.0,94780.0,0,23093.125,10.62,0.26,3.0,667,0,1,94780.0,25000.0,0,0,0,0,1,0,0,1,0,0,0,0,1,2452.4898749999998,92327.510125,0.24364719722307213,0.125,94780.0,11.459324246215024,10.04733353515845
23.0,95298.0,0,23093.125,10.74,0.26,3.0,676,0,1,95298.0,25000.0,1,0,0,1,0,0,0,1,0,0,0,0,1,2480.2016249999997,92817.798375,0.24232284703931836,0.125,95298.0,11.464774596407807,10.04733353515845
25.0,168667.125,1,10000.0,10.25,0.04,4.0,570,1,0,223944.0,10000.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1025.0,167642.125,0.05928802493061448,0.15384615384615385,84333.5625,12.035688305809174,9.210440366976517
24.0,168667.125,0,23093.125,12.42,0.16,2.0,623,0,0,222629.0,35000.0,1,0,0,1,0,0,0,0,1,0,0,0,0,2868.166125,165798.958875,0.13691457707257965,0.08,168667.125,12.035688305809174,10.04733353515845
25.0,168667.125,2,15000.0,15.27,0.07,2.0,652,1,0,222973.0,15000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,2290.5,166376.625,0.08893203739592173,0.07692307692307693,56222.375,12.035688305809174,9.61587214452889
